200,334416.7494,378985.7144,15.0,2819.2570805301343,12.0
201,330949.5634,380797.5571,15.0,2539.7557989107495,12.0
202,329932.013,373744.9274,15.0,3095.3905525267974,12.0
203,333731.5938,383789.3157,15.0,2612.412347717773,12.0
204,329162.6994,382423.9353,15.0,2908.68828077019,12.0
205,329462.819,378734.9336,15.0,2554.056825760194,12.0
206,330970.2808,384377.4729,15.0,3207.3511589648733,12.0
207,329169.35,381036.8839,15.0,3039.063110760943,12.0
208,328350.9766,374029.9572,15.0,2724.51231824596,12.0
209,328899.0416,374784.8781,15.0,2324.9814074730716,12.0
210,333983.4364,386891.627,15.0,4491.2685774425345,12.0
211,334416.9441,381890.1962,16.0,2590.701157303363,13.0
212,328178.7883,369529.1964,16.0,5197.833585843834,13.0
213,333967.769,377547.6727,16.0,3257.3520816084747,13.0
214,326466.5543,374583.8421,16.0,3565.55491828152,13.0
215,332237.9504,379972.5063,16.0,2288.064763700069,13.0
216,333133.8781,383724.6638,16.0,2311.749995697017,13.0
217,328938.986,375822.4748,16.0,2303.663388116314,13.0
218,329240.9919,386021.0737,16.0,4233.394219780836,13.0
219,331880.2678,381245.3046,16.0,2413.920966087194,13.0
220,332886.83,381120.1992,17.0,1963.9500513424703,14.0
221,331219.7438,376214.6225,17.0,2490.2014748318397,14.0
222,330026.6341,385159.7712,17.0,3422.644960417388,14.0
223,334420.9825,381277.0083,17.0,2581.2004082063745,14.0
224,329070.2486,380868.6321,17.0,2835.152566728071,14.0
225,328675.2786,376407.4931,17.0,2457.071257141774,14.0
226,329721.2997,375010.0246,17.0,2253.1923110475486,14.0
227,327355.1018,370045.1428,17.0,4679.886321551048,14.0
228,330539.4672,384872.2865,17.0,3111.3068703988893,14.0
229,327496.4702,376460.5246,17.0,2733.5191353806363,14.0
230,328260.9835,380487.546,17.0,3068.8118561113397,14.0
231,327212.4814,375043.2086,17.0,2811.913914762214,14.0
232,327522.3936,380790.2481,18.0,3142.2306098774,15.0
233,329034.7038,377112.9196,18.0,2421.003349954137,15.0
234,328225.6971,370191.7554,18.0,4224.229989317435,15.0
235,332550.8086,384678.6837,18.0,2230.0712510990106,15.0
236,331657.6253,378829.3287,18.0,2244.581158192744,15.0
237,335828.6288,379674.1158,18.0,3429.3821176523456,15.0
238,330052.91,378547.523,18.0,2422.114937589532,15.0
239,334337.3104,381468.7818,18.0,2474.182485545552,15.0
240,330301.9892,380357.135,18.0,2289.245492266208,15.0
241,331145.9349,373733.7061,18.0,3003.20551432303,15.0
242,328365.8455,375700.6374,18.0,2203.3017960550574,15.0
243,332050.6274,380174.2942,18.0,2059.759803023137,15.0
244,329414.8085,386386.186,18.0,4381.596837121112,15.0
245,334237.384,385208.8565,18.0,3069.8940105873276,15.0
246,331282.6466,380682.5911,18.0,2220.293882690116,15.0
247,334655.9545,380064.1727,18.0,2527.13176760311,15.0
248,330087.3549,382896.3401,19.0,2437.3048412635294,16.0
249,330717.0843,373210.2978,19.0,2995.561519255961,16.0
250,329495.925,369807.7586,19.0,4809.990336316241,16.0
251,329641.4892,377924.972,19.0,2310.6151084289895,16.0
252,334621.7074,380215.0863,19.0,2396.0681316375803,16.0
253,330100.9591,376834.0022,19.0,2072.470741598997,16.0
254,326065.1098,378255.7728,19.0,3728.1194052951405,16.0
255,330640.7201,372617.5467,19.0,3284.515901683814,16.0
256,327471.5919,372842.4771,19.0,2987.117440449385,16.0
257,324194.0844,382447.0109,19.0,5565.212455155385,16.0
258,328375.7093,371136.9504,19.0,3317.5769449443114,16.0
259,330350.4203,373267.202,19.0,2919.1721199060144,16.0
260,330409.6513,385554.0927,19.0,3369.38783604504,16.0
261,336739.1805,380223.6625,19.0,3878.7760345565416,16.0
262,334853.9679,378343.4737,19.0,3085.5244105813535,16.0
263,332414.002,380368.7305,19.0,1948.762075092243,16.0
264,335425.5504,377404.9349,19.0,3948.7886145404486,16.0
265,333478.1832,384324.9214,19.0,2430.499903768574,16.0
266,331457.5744,383272.9775,19.0,2349.8163056426465,16.0
267,332464.0282,384336.5434,20.0,2173.340911312449,17.0
268,330771.7808,377529.9547,20.0,2072.376393210259,17.0
269,334939.4667,382546.4523,20.0,2498.4177353127006,17.0
270,329432.5872,380562.5276,20.0,2442.8164710497376,17.0
271,332487.7814,384408.1603,20.0,2136.3224938341923,17.0
272,329214.7214,376835.4564,20.0,2074.734947061704,17.0
273,328132.6673,369513.4463,20.0,4598.160202490287,17.0
274,331283.2046,381432.5834,20.0,1995.9257971911788,17.0
275,335668.8392,379151.1271,20.0,3186.223170435466,17.0
276,327653.2266,378041.2828,20.0,2682.8560817567627,17.0
277,328825.1771,372199.5635,20.0,2494.0509452165475,17.0
278,330560.972,374981.955,20.0,1979.3208227860662,17.0
279,333167.6583,385126.8088,20.0,2392.906988426625,17.0
280,335358.2947,382123.4816,20.0,2650.965069638238,17.0
281,335627.1257,379111.3366,20.0,3147.210882142434,17.0
282,328481.9281,381778.2048,20.0,2687.303474541278,17.0
283,330623.777,380118.6543,20.0,2176.597167971176,17.0
284,331223.9567,372671.3208,20.0,3266.2384049565535,17.0
285,328079.5823,376716.0063,21.0,2241.2527045333763,18.0
286,330304.9684,372983.6264,21.0,2537.942990974803,18.0
287,329619.3062,384019.8591,21.0,2758.414250573867,18.0
288,334476.6561,382066.7778,21.0,2250.8517337350445,18.0
289,329065.4948,379947.6558,21.0,2320.7495043116014,18.0
290,327514.8953,369067.1758,21.0,5005.964206805953,18.0
291,333724.7562,386555.2619,21.0,3459.248341827683,18.0
292,328928.5277,376998.5584,21.0,2085.675927226861,18.0
293,330138.271,373427.1341,21.0,2648.8130686678437,18.0
294,331120.9028,381759.7975,21.0,2067.7619720752264,18.0
295,330658.4913,377234.2268,21.0,1984.8007476063449,18.0
296,328261.9289,369635.2105,21.0,4336.938694605965,18.0
297,335647.0666,379776.5381,22.0,2826.429854972866,19.0
298,330617.7606,379454.0594,22.0,2078.1061941029498,19.0
299,335215.8638,379163.4253,22.0,2798.636075400524,19.0
300,331746.5262,375762.8586,22.0,2493.4774426104545,19.0
301,333843.1838,377621.8377,22.0,2840.002639941365,19.0
302,329247.276,376335.0566,22.0,1755.2957495356009,19.0
303,332200.4009,375772.8711,22.0,2772.2415999231016,19.0
304,334813.0704,381327.4117,22.0,2218.761497642015,19.0
305,332204.303,375183.6523,22.0,2747.967748610648,19.0
306,334266.6233,380518.3158,22.0,2018.0258590317515,19.0
307,333115.5213,376742.0752,22.0,2818.4451917969286,19.0
308,335982.2614,376680.2374,22.0,4135.841577183428,19.0
309,329716.7521,370901.2775,22.0,2851.7857578784897,19.0
310,330836.8178,374917.5811,22.0,2052.8414110424787,19.0
311,330199.6332,369721.6657,23.0,3808.1229546898194,20.0
312,332409.6234,376710.9287,23.0,2311.942459599018,20.0
313,330779.5098,375445.8993,23.0,1916.2115384562173,20.0
314,328920.8324,371678.455,23.0,2360.7336258386517,20.0
315,329437.7505,381412.194,23.0,2182.2379054472253,20.0
316,330509.7978,382169.0394,23.0,2053.900886503202,20.0
317,325712.7437,378780.194,23.0,3750.3484184110744,20.0
318,328846.4817,375449.8767,23.0,1783.9637806115572,20.0
319,329833.1939,385374.4663,23.0,3373.2018243795774,20.0
320,324935.3595,381954.6338,23.0,4587.888659439345,20.0
321,329971.0719,380664.9401,23.0,1995.4578265242765,20.0
322,335406.3354,379078.3685,23.0,2705.5540883322215,20.0
323,331208.7181,384976.1171,23.0,2302.281942916888,20.0
324,330530.1389,385394.4516,23.0,2756.9441381329448,20.0
325,329997.8917,384674.4435,23.0,2790.0409639381405,20.0
326,332717.2481,380118.8097,24.0,1893.5171590511104,21.0
327,328153.2457,372484.9025,24.0,2441.368760241745,21.0
328,333608.3051,385299.2676,24.0,2462.3871197322715,21.0
329,330605.7224,375945.3201,24.0,1827.673932390601,21.0
330,330000.8093,378682.9332,24.0,2065.171244347626,21.0
331,330856.4385,381817.5969,24.0,1999.3571640476207,21.0
332,329897.0275,370191.5912,24.0,3244.524045839798,21.0
333,332907.7313,380633.584,24.0,1838.617302645097,21.0
334,329543.3411,369680.1213,24.0,3780.560666553902,21.0
335,327778.9762,369583.0985,24.0,4201.753536271806,21.0
336,331081.7828,373364.0052,24.0,2604.4651934959097,21.0
337,326264.7006,373554.9447,24.0,3487.7097109327206,21.0
338,331956.3249,384878.1532,24.0,1968.9992993235028,21.0
339,330850.1299,382353.8207,24.0,1959.5147730204176,21.0
340,333688.2422,383511.5444,25.0,1859.7022335864567,22.0
341,334396.1431,384281.8878,25.0,2363.1447322542886,22.0
342,335895.6671,376235.6583,25.0,4000.0783205267917,22.0
343,327443.9012,377775.2612,25.0,2499.4197942265446,22.0
344,329559.0476,379168.8074,25.0,2125.8584502950953,22.0
345,329197.7775,383101.9795,25.0,2359.650452410903,22.0
346,327509.5053,369600.0041,25.0,4044.8986859622228,22.0
347,327495.3153,375817.2772,25.0,2049.700314537252,22.0
348,326899.8954,382399.1949,25.0,3069.5243510319547,22.0
349,333962.4129,385143.6126,25.0,2353.5614266319008,22.0
350,328893.7693,373300.2108,25.0,2091.734756519129,22.0
351,329930.7306,374600.7652,25.0,1864.1021566360232,22.0
352,334661.5815,381641.653,25.0,2052.505205816469,22.0
353,327818.747,380780.0579,25.0,2478.2786349213015,22.0
354,332493.1079,375514.1557,25.0,2627.125704719955,22.0
355,331032.9699,375747.8831,25.0,1989.2015730335056,22.0
356,331204.5719,382790.8035,25.0,2059.8327152902293,22.0
357,333784.8776,380421.2608,25.0,1714.0350336771971,22.0
358,335048.2616,383129.4145,25.0,2431.9015992062023,22.0
359,330911.6424,375076.4491,26.0,1821.6320406610587,23.0
360,328086.0999,381650.2767,26.0,2050.6368478352415,23.0
361,330054.8326,372215.0164,26.0,2383.829389910047,23.0
362,336376.4727,378896.4653,26.0,3202.342737195622,23.0
363,327227.6215,379363.0362,26.0,2785.1004541911097,23.0
364,325644.7717,377728.2746,26.0,3598.6340929428757,23.0
365,334453.2011,381918.4205,26.0,1812.5809507036472,23.0
366,331931.7266,378217.6657,26.0,1927.6330071967177,23.0
367,332067.6582,384641.2803,26.0,1892.6736005030793,23.0
368,329290.2302,371192.7944,27.0,2249.8502437871643,24.0
369,333378.6503,378972.3308,27.0,1847.1249423123895,24.0
370,329503.6404,377253.8128,27.0,1804.1350456866787,24.0
371,332524.2215,386768.3354,27.0,2791.1761707808564,24.0
372,332864.6233,381220.6582,27.0,1732.1421425865474,24.0
373,329275.9398,382285.8031,27.0,2095.3948228663135,24.0
374,332952.6047,386419.5662,27.0,2686.1973817599182,24.0
375,328129.3017,380849.3757,27.0,1978.2263275895637,24.0
376,333447.1209,384059.6308,27.0,1947.658637914256,24.0
377,329234.2354,372878.6848,27.0,2000.4976081389334,24.0
378,336928.9898,379066.7112,27.0,3533.658908237809,24.0
379,327317.6412,374027.2166,27.0,2419.030997146234,24.0
380,332058.0833,381378.619,27.0,1713.7395656562474,24.0
381,334701.5761,382957.5951,27.0,1990.7021885015745,24.0
382,336378.2489,379808.3157,27.0,2856.282776489052,24.0
383,330065.3662,374876.722,28.0,1789.3311868442008,25.0
384,328769.6213,377742.9604,28.0,1883.6174225638144,25.0
385,334566.7616,384593.9494,28.0,2135.0602073194405,25.0
386,331041.3489,377845.5166,28.0,1811.8551942920074,25.0
387,328958.936,370324.8895,28.0,2568.591091229285,25.0
388,328203.1751,382113.5577,28.0,2040.314143576348,25.0
389,327544.7391,380379.2956,28.0,2350.046896449405,25.0
390,328715.3887,380923.9225,28.0,1947.3544499646619,25.0
391,332641.5547,382805.1822,28.0,1815.3532388788274,25.0
392,327744.7561,381019.7033,28.0,1995.6028442149748,25.0
393,336197.8433,376486.3266,28.0,3895.9470975426334,25.0
394,333960.5421,385237.6241,28.0,1815.1580129143726,25.0
395,336432.6105,376945.4295,28.0,3897.569528659733,25.0
396,331277.1303,374714.916,28.0,2013.8356554505963,25.0
397,327501.8837,381070.9567,28.0,2153.769401591356,25.0
398,326757.6701,374866.6794,28.0,2576.209810325829,25.0
399,327963.8434,371219.1602,28.0,2335.2763273776122,25.0
400,332453.2362,385518.1158,28.0,1914.4320866877347,25.0
401,331351.785,380653.8949,29.0,1757.14287366103,26.0
402,330075.2102,374349.0429,29.0,1695.3045590926038,26.0
