329853.62848,386777.845383,0,730
330067.93896,386192.443821,0,730
330229.751601,386693.452694,0,730
330284.599434,386864.258385,0,730
330057.536654,386731.598842,0,730
330142.532133,386092.653282,0,730
330025.444213,386813.416597,0,730
330120.239733,386822.883113,0,730
330007.781324,385975.513445,0,730
330015.543613,386246.821173,0,730
329869.285413,386175.604263,0,730
329859.995643,386250.687057,0,730
329869.257721,386959.053307,0,730
330090.910557,386568.327222,0,730
330122.419744,386250.581649,0,730
330144.230913,386269.184972,0,730
330035.812425,386429.176085,0,730
329867.544308,386388.231639,0,730
330215.430222,386555.316311,0,730
329899.896176,386630.386421,0,730
330237.507898,386431.648279,0,730
330026.615194,386466.197646,0,730
330281.199772,386882.674174,0,730
330415.78027,386667.709451,0,730
329938.90127,386012.157162,0,730
330102.609384,386341.090029,0,730
330172.300056,386509.706289,0,730
329907.242953,386267.481244,0,730
329934.285004,386653.113326,0,730
329928.914462,386894.496232,0,730
330029.275646,385976.899572,0,730
330158.086713,386175.115964,0,730
330098.540249,386907.173258,0,730
330333.242048,386258.68257,0,730
329880.830391,386992.164798,0,730
330371.303087,386672.667312,0,730
330212.227776,386921.658141,0,730
329910.25911,386181.529248,0,730
330006.962753,386757.70585,0,730
330094.184509,386439.012397,0,730
330083.52078,386256.351238,0,730
330017.764502,386830.73888,0,730
329942.97213,386998.089469,0,730
330274.626169,386318.408018,0,730
330239.750338,386902.807565,0,730
330226.666625,386355.818518,0,730
330168.164029,386017.068131,0,730
329983.396386,386532.453732,0,730
329991.906354,386765.323812,0,730
330293.933829,386250.882872,0,730
330109.615134,386330.535408,0,730
330356.559726,386648.513078,0,730
329872.842306,386582.232599,0,730
330167.185556,386243.984296,0,730
330018.179777,386303.266652,0,730
330155.929904,386662.098031,0,730
330106.486538,386701.055663,0,730
330133.081048,386672.187587,0,730
329894.354119,387035.722086,0,730
330189.923952,386052.907343,0,730
330077.805986,386057.775114,0,730
330321.198424,386430.553563,0,730
330273.994188,386858.481137,0,730
330051.184927,386370.448534,0,730
330258.228648,386578.979,0,730
329878.472069,386921.976391,0,730
329960.071493,386071.586279,0,730
330170.286549,386339.379578,0,730
330329.458457,386846.802732,0,730
330084.850193,386981.160142,0,730
330162.704829,386093.930759,0,730
330075.84659,386140.563297,0,730
330224.243202,386951.623952,0,730
330061.910501,386219.289175,0,730
330203.989007,386687.494723,0,730
330077.671747,386015.973652,0,730
329871.75668,386192.211326,0,730
329945.969933,386258.940899,0,730
329977.392084,387023.823728,0,730
330087.854196,386360.176703,0,730
330005.797603,386904.022896,0,730
329848.341621,386001.201694,0,730
330022.576935,386408.123438,0,730
330205.778501,386390.851285,0,730
330189.639925,386156.448746,0,730
330244.420523,386235.495249,0,730
329961.141294,386230.607777,0,730
330023.007585,385985.687586,0,730
330263.254983,386159.151853,0,730
330304.366409,386671.952418,0,730
330081.019949,386957.864544,0,730
330055.279992,386484.936854,0,730
329945.730621,386354.4852,0,730
330347.832422,386727.622797,0,730
330066.374909,386777.857408,0,730
329860.266871,386044.761847,0,730
330219.75865,386143.953877,0,730
330160.7295,386671.333731,0,730
330276.191522,386253.625128,0,730
330349.264278,386600.86804,0,730
330269.534709,386458.556891,0,730
330226.815013,386294.511202,0,730
329973.775187,386558.492437,0,730
329981.881725,386687.592232,0,730
330183.378778,386760.251035,0,730
329970.480702,386956.623352,0,730
330065.417613,386267.928389,0,730
330139.430789,386329.264651,0,730
330147.261413,386593.477751,0,730
330176.005197,386960.487484,0,730
330296.102006,386207.966169,0,730
330273.46886,386679.439936,0,730
330196.714274,386231.269296,0,730
330066.634534,386303.639391,0,730
330002.8746,386355.550229,0,730
330326.809152,386735.063549,0,730
330319.261029,386262.290695,0,730
329978.185333,386073.977095,0,730
330110.548236,386241.129688,0,730
330077.345131,386446.500903,0,730
329952.434145,386685.459187,0,730
330277.861794,386593.740787,0,730
330008.518899,386044.387905,0,730
330239.378817,386772.40414,0,730
330005.528147,386644.917978,0,730
329978.977616,386307.280633,0,730
330098.747729,386821.879364,0,730
330215.836981,386885.534665,0,730
329924.311298,386498.354464,0,730
330141.727429,386609.901161,0,730
330130.144827,386383.855572,0,730
329944.586826,386616.46399,0,730
329968.615707,386179.286265,0,730
329864.140772,386707.002271,0,730
329861.932925,386777.795901,0,730
329961.638141,386709.270617,0,730
330089.393076,385995.342928,0,730
329864.013035,386418.67907,0,730
329978.653015,386407.401483,0,730
329904.338537,386842.102835,0,730
329922.834326,386296.770811,0,730
330045.845326,386052.839201,0,730
330122.959184,386854.350533,0,730
330176.694251,386447.890982,0,730
330189.326986,386350.097762,0,730
330069.499717,386908.904583,0,730
330207.400278,386142.04018,0,730
330369.932488,386796.282598,0,730
329898.283592,386714.907983,0,730
330368.12226,386519.387849,0,730
329975.37565,386508.98171,0,730
330162.150312,386169.167327,0,730
329871.018435,386411.047741,0,730
330085.446222,386288.955952,0,730
330280.996229,386446.289376,0,730
329923.094949,386897.217644,0,730
329993.732652,386831.80488,0,730
330126.101446,386762.595724,0,730
330303.239603,386440.057925,0,730
329884.342524,386858.196985,0,730
330167.373363,386992.386251,0,730
330405.164031,386679.607117,0,730
330133.12408,386869.101512,0,730
330134.312488,385966.622599,0,730
329949.536864,386375.513903,0,730
329864.874514,386061.941084,0,730
330169.414309,386721.906883,0,730
329872.637586,386745.316988,0,730
330326.86236,386287.336396,0,730
329859.16057,386559.188959,0,730
329894.642963,386153.182041,0,730
330201.91562,386855.551568,0,730
329876.33753,386526.10055,0,730
329917.102329,386521.886899,0,730
330349.138596,386421.514929,0,730
329879.87451,386245.52153,0,730
329949.241044,386214.853521,0,730
330138.21244,386729.779213,0,730
330362.863818,386429.234756,0,730
330021.31629,386341.087587,0,730
329934.038023,386327.166437,0,730
330098.554954,386463.723869,0,730
330126.898931,386315.068816,0,730
330020.636763,386767.00125,0,730
330144.556022,386000.502559,0,730
330006.371084,386202.018312,0,730
330231.519336,386599.128914,0,730
329997.988545,386351.044461,0,730
330162.559075,386918.301741,0,730
329850.819375,386183.452109,0,730
330354.39837,386754.309724,0,730
330103.343157,386969.905548,0,730
330354.330365,386511.812992,0,730
330129.369339,386421.662663,0,730
330043.433712,386658.229299,0,730
329988.802561,387030.543138,0,730
330066.120032,386392.81286,0,730
330082.607289,386605.405798,0,730
330218.360537,386363.183338,0,730
330285.199397,386920.528939,0,730
330146.495091,386534.709251,0,730
330286.509582,386419.755057,0,730
330343.806416,386335.172141,0,730
329916.324547,386675.411103,0,730
330004.10994,386039.302495,0,730
330159.091423,386119.143294,0,730
330292.769385,386786.839252,0,730
