300.0,335840.053122,376294.516162,21.0,3730.22884838,18.0,8107336.0
301.0,328468.705243,378087.766371,22.0,2150.31507091,19.0,4434255.0
302.0,335011.799587,378143.282362,22.0,2192.084379,19.0,7732374.0
303.0,329676.554705,382757.693478,22.0,1890.32134419,19.0,1602607.0
304.0,329861.709549,373931.647327,22.0,1511.04863,19.0,814130.0
305.0,327876.408331,375710.325445,22.0,1571.41882196,19.0,2308020.0
306.0,332981.378277,381227.188352,22.0,1619.35020214,19.0,3157916.0
307.0,329691.834223,376624.503625,22.0,1688.25596284,19.0,3186785.0
308.0,327324.740611,376763.622946,22.0,2150.69306764,19.0,3856859.0
309.0,333939.66076,379038.242153,22.0,1976.80255413,19.0,8040934.0
310.0,330328.650454,386695.219893,22.0,2555.89604126,19.0,1413867.0
311.0,333072.763562,381759.196124,22.0,1658.57034073,19.0,2727621.0
312.0,329069.104761,373147.733608,22.0,1553.10987903,19.0,609143.0
313.0,329355.554483,373540.007573,22.0,1552.28788348,19.0,764730.0
314.0,323780.373463,382312.133855,22.0,5038.22296165,19.0,3442917.0
315.0,330897.873081,375371.772649,22.0,1678.67720701,19.0,2293446.0
316.0,327691.927251,377791.525407,23.0,2089.55385969,20.0,3865547.0
317.0,326895.043319,380070.887154,23.0,2493.29462513,20.0,3809587.0
318.0,330312.081275,382924.610796,23.0,1700.63750237,20.0,1481036.0
319.0,330264.216015,384650.497794,23.0,1885.41865011,20.0,1663268.0
320.0,327999.718971,377404.732092,23.0,1863.33316527,20.0,2998343.0
321.0,334690.23406,379716.630662,23.0,1630.79448097,20.0,5095398.0
322.0,334273.79711,378541.36408,23.0,2146.77168603,20.0,9158636.0
323.0,328459.015922,374583.512104,23.0,1405.54485005,20.0,1380771.0
324.0,330677.732327,386418.439365,23.0,2113.62915932,20.0,1391940.0
325.0,332104.487218,383136.687189,23.0,1683.75791442,20.0,2151349.0
326.0,331305.913306,379579.554461,23.0,2181.3736219,20.0,7608083.0
327.0,327456.737482,375098.295402,23.0,1670.55050916,20.0,2839666.0
328.0,330898.17959,373127.156458,23.0,1918.15884321,20.0,599827.0
329.0,326121.337447,378875.14627,24.0,2890.33294199,21.0,3087153.0
330.0,328193.573429,371048.10242,24.0,2252.50465455,21.0,240425.0
331.0,335057.010585,383949.412762,24.0,2196.22047765,21.0,4581113.0
332.0,328108.791323,379178.18405,24.0,2010.63556761,21.0,3541452.0
333.0,331978.972614,382828.696919,24.0,1669.64852812,21.0,2099984.0
334.0,329873.559997,379316.893473,24.0,1991.30888189,21.0,5129837.0
335.0,333108.696174,383129.262534,24.0,1552.10893983,21.0,2209603.0
336.0,330872.871614,381182.655202,24.0,1786.99573614,21.0,3478137.0
337.0,329101.550766,370134.381931,24.0,3013.52635246,21.0,225492.0
338.0,331087.309548,380577.266209,24.0,1853.39712332,21.0,4763259.0
339.0,336009.030482,378310.496848,24.0,2432.14080814,21.0,7524941.0
340.0,329894.814045,380251.890578,24.0,1916.03324627,21.0,4238958.0
341.0,335133.244725,378066.788918,24.0,2113.58406764,21.0,7717736.0
342.0,333598.979744,376891.334701,24.0,2241.07919045,21.0,6838615.0
343.0,330033.10735,378524.735478,24.0,1864.88172451,21.0,5019234.0
344.0,333588.607772,379214.906794,24.0,1892.55043563,21.0,8378014.0
345.0,334696.516367,383098.50171,25.0,1753.61466633,22.0,3395157.0
346.0,334312.803551,383688.01461,25.0,1743.8758187,22.0,4187844.0
347.0,333881.23648,383835.003031,25.0,1716.10165613,22.0,4242669.0
348.0,332070.164558,381764.845817,25.0,1419.33928585,22.0,2104555.0
349.0,329409.458288,374979.256132,25.0,1440.25762765,22.0,1463373.0
350.0,329935.960208,384471.655775,25.0,1943.59777517,22.0,1663399.0
351.0,330276.686719,381693.300158,25.0,1500.70839134,22.0,1894386.0
352.0,328909.931232,380011.496404,25.0,1786.67934116,22.0,3124534.0
353.0,333711.260729,382478.388859,25.0,1392.35274739,22.0,1955387.0
354.0,329343.573398,369769.009177,25.0,3043.42443657,22.0,203120.0
355.0,334665.447156,378628.581384,25.0,1816.26512022,22.0,7516936.0
356.0,330149.113717,383720.998813,25.0,1650.7586154,22.0,1370852.0
357.0,334682.52534,377720.139643,26.0,2006.0706146,23.0,7625389.0
358.0,328280.38575,370152.160747,26.0,2615.88479162,23.0,178358.0
359.0,327805.898,375268.322054,26.0,1549.82870393,23.0,2768019.0
360.0,334591.151676,385696.46972,26.0,2363.79382492,23.0,6800377.0
361.0,333224.727802,383443.956797,26.0,1548.20555943,23.0,2692757.0
362.0,337110.35169,379433.109132,26.0,2573.87316625,23.0,5660348.0
363.0,330989.748476,374888.051179,26.0,1633.50658352,23.0,1778949.0
364.0,331670.206093,374995.848413,26.0,1953.65304114,23.0,2526963.0
365.0,333751.886755,378523.823042,26.0,1703.3696924,23.0,7446248.0
366.0,328383.966276,372984.46684,26.0,1815.11710225,23.0,1231517.0
367.0,330010.581767,386960.777786,26.0,2769.97116602,23.0,1449353.0
368.0,328475.130099,375353.10456,26.0,1517.34301611,23.0,2221424.0
369.0,331907.163024,375730.546899,26.0,1810.18148043,23.0,3527255.0
370.0,329335.041507,382119.596187,27.0,1630.19710278,24.0,1955394.0
371.0,333482.720203,378791.600398,27.0,1740.0106338,24.0,8353513.0
372.0,335482.362923,378020.695042,27.0,1999.81376819,24.0,7339917.0
373.0,335345.460876,378333.811692,27.0,1881.85443356,24.0,7589895.0
374.0,327406.775737,373475.810947,27.0,1949.83584097,24.0,2594579.0
375.0,334015.236289,384115.712877,27.0,1517.39472997,24.0,4205085.0
376.0,325731.229725,382244.397723,27.0,3364.81663756,24.0,3349280.0
377.0,326211.251964,378886.917403,27.0,2744.020719,24.0,3289566.0
378.0,330573.166219,374230.626654,27.0,1333.71133262,24.0,783424.0
379.0,329592.029618,382250.060731,27.0,1572.89590741,24.0,1717647.0
380.0,330883.891639,383832.212808,27.0,1485.34389374,24.0,1641443.0
381.0,333525.904827,378758.587392,28.0,1608.95346436,25.0,7665090.0
382.0,328408.566325,374332.675485,28.0,1297.87736183,25.0,1448710.0
383.0,330746.442945,375847.169645,28.0,1344.07278192,25.0,2472770.0
384.0,328818.309868,382402.118012,28.0,1633.06445154,25.0,1716068.0
385.0,329151.196557,368917.959953,28.0,3503.23958992,25.0,183248.0
386.0,333401.161967,377590.324524,28.0,1818.50799477,25.0,7513743.0
387.0,334060.035292,377469.702045,28.0,1807.75648881,25.0,6560735.0
388.0,330140.157737,374141.434409,28.0,1275.90578787,25.0,823203.0
389.0,327385.007631,380733.460274,28.0,2024.61596933,25.0,2998131.0
390.0,335272.874827,384656.274022,28.0,2217.84637605,25.0,5384034.0
391.0,334004.776126,383828.997377,28.0,1609.52239567,25.0,4501468.0
392.0,326841.348638,383029.490693,28.0,2706.54600061,25.0,2798633.0
393.0,332306.337085,376982.779069,28.0,1572.32330491,25.0,5571377.0
394.0,329933.326158,374350.161387,29.0,1280.3248775,26.0,955234.0
395.0,330057.493614,373256.606057,29.0,1218.48995863,26.0,349133.0
396.0,327310.1653,380850.413041,29.0,1955.66458697,26.0,2838190.0
397.0,328921.898621,372777.359494,29.0,1626.35595983,26.0,712488.0
398.0,327159.497275,376490.097254,29.0,1658.86358473,26.0,2733976.0
399.0,327613.913251,369893.235203,29.0,2791.0533539,26.0,165429.0
400.0,333973.918701,380043.525477,29.0,1434.44414282,26.0,4999636.0
401.0,331185.962509,380992.447649,29.0,1655.84203034,26.0,4192484.0
402.0,332990.942496,380072.767671,29.0,1697.40423666,26.0,6916654.0
403.0,335638.139934,376476.091105,29.0,2784.09000298,26.0,6690830.0
404.0,328235.515328,374072.31301,29.0,1411.91549319,26.0,1845638.0
405.0,327919.386133,374529.728224,29.0,1394.97264576,26.0,2490125.0
406.0,334258.977462,385914.081693,29.0,2219.03232603,26.0,7306702.0
407.0,328216.452015,382205.297828,29.0,1746.51616429,26.0,2280352.0
408.0,333660.02613,378576.484223,29.0,1536.63993203,26.0,7264769.0
409.0,326566.453943,373621.004474,29.0,2427.32047499,26.0,3420910.0
410.0,332669.083615,381408.786521,30.0,1493.3794895,27.0,3394124.0
411.0,333023.861152,382752.426117,30.0,1360.92078794,27.0,1861551.0
412.0,325474.908456,381790.615954,30.0,2986.27425467,27.0,3039848.0
413.0,333659.923411,383346.04677,30.0,1317.66269797,27.0,2389265.0
414.0,330872.310997,377859.978192,30.0,1683.86772115,27.0,6740644.0
415.0,329803.316847,380782.632125,30.0,1475.28233814,27.0,2980748.0
416.0,329446.639417,378499.510403,30.0,1814.41955654,27.0,5251180.0
417.0,327557.990205,380815.559016,30.0,1786.41570362,27.0,2509192.0
418.0,333137.162145,383184.682546,30.0,1383.05070657,27.0,2108174.0
419.0,334094.201629,380124.188423,30.0,1394.51764923,27.0,4723494.0
420.0,330105.901187,369332.130591,30.0,2924.36664908,27.0,156376.0
421.0,334830.53558,380671.250149,30.0,1418.26175156,27.0,3738970.0
422.0,331001.347284,385730.359977,30.0,1529.18541361,27.0,1672103.0
423.0,334793.217334,380411.042319,30.0,1495.01515836,27.0,4513453.0
424.0,331305.10894,379240.487628,30.0,1763.82309767,27.0,7130452.0
425.0,333953.46274,386677.140207,30.0,2469.09745266,27.0,6731528.0
426.0,333622.361011,379391.302305,31.0,1535.75545169,28.0,7221823.0
427.0,331088.317591,384203.459847,31.0,1472.44751899,28.0,1991957.0
428.0,332144.73164,376205.03099,31.0,1499.65853695,28.0,3920194.0
429.0,328415.82101,372376.6461,31.0,1760.09674205,28.0,838294.0
430.0,333382.110519,381824.337145,31.0,1313.29411058,28.0,2255484.0
431.0,335071.892337,381726.786854,31.0,1448.5100999,28.0,2594016.0
432.0,332693.900601,377667.379736,31.0,1449.50673171,28.0,6674737.0
433.0,334132.833834,385603.384232,31.0,1923.806094,28.0,7510892.0
434.0,331518.297169,378203.738244,31.0,1607.97663085,28.0,6915779.0
435.0,328840.670629,382011.023933,31.0,1560.65184317,28.0,2183640.0
436.0,327140.471144,379442.146761,31.0,2043.68172622,28.0,3651016.0
437.0,330075.109653,376005.590087,31.0,1444.11127973,28.0,3085669.0
438.0,335296.238946,380057.900878,31.0,1339.64197072,28.0,4077255.0
439.0,332703.919214,377747.94534,31.0,1500.4564773,28.0,7156009.0
440.0,329088.853306,370497.057366,31.0,1593.75323421,28.0,144037.0
441.0,334089.284686,383819.832633,31.0,1444.46508762,28.0,4165361.0
442.0,332446.131884,381825.985121,31.0,1392.85580026,28.0,2529402.0
443.0,335744.883837,376684.75366,31.0,2700.09005719,28.0,7289640.0
444.0,330514.193143,377497.931923,31.0,1586.94118885,28.0,5913154.0
445.0,328392.186786,373240.559012,31.0,1511.9049401,28.0,1191396.0
446.0,332419.574255,383575.744265,31.0,1384.04604605,28.0,2471235.0
447.0,335791.757915,376374.721207,31.0,2951.44715894,28.0,7403019.0
448.0,332560.695389,376233.581749,31.0,1595.97463144,28.0,4169512.0
449.0,336273.064368,378906.143005,32.0,1889.70878411,29.0,7412732.0
450.0,327231.651667,376669.38306,32.0,1704.47118861,29.0,3169165.0
451.0,329539.303371,376132.163161,32.0,1493.11280464,29.0,3314609.0
452.0,331528.029312,377580.920134,32.0,1488.10775119,29.0,6185631.0
453.0,329717.64946,369806.584685,32.0,2061.83013324,29.0,117468.0
454.0,331799.142323,384664.686417,32.0,1534.99188542,29.0,3043849.0
455.0,330113.321731,385985.552706,32.0,2029.27899159,29.0,1503952.0
456.0,330064.812503,386732.755117,32.0,2507.99889372,29.0,1655143.0
457.0,336654.398249,377280.413425,32.0,2693.92990555,29.0,6853401.0
458.0,332975.87452,378098.536303,32.0,1371.38597372,29.0,6897462.0
459.0,335941.572003,379521.377048,32.0,1557.42695552,29.0,6277227.0
460.0,332094.323265,379944.240215,33.0,1573.29124543,30.0,6514878.0
461.0,330809.553979,377372.077298,33.0,1442.13968275,30.0,5337790.0
462.0,334535.341035,383451.407105,33.0,1423.3924967,30.0,3730770.0
463.0,326869.513153,378540.435537,33.0,2034.29761715,30.0,3578209.0
464.0,328555.279425,377833.862343,33.0,1879.22110774,30.0,5194656.0
465.0,330193.185434,375923.531018,33.0,1306.41921914,30.0,2581083.0
466.0,329611.568938,386305.360468,33.0,2313.96171311,30.0,1247254.0
467.0,331283.030341,379414.284011,33.0,1607.65573416,30.0,6540549.0
468.0,336434.101927,379447.321969,33.0,1891.5646033,30.0,6862379.0
469.0,330259.416455,374757.502294,33.0,1279.18515553,30.0,1254820.0
470.0,331726.841655,382721.607775,33.0,1408.29073886,30.0,1932038.0
471.0,328963.393724,369169.050274,34.0,2002.35344829,31.0,104452.0
472.0,329214.743525,379027.656764,34.0,1699.77756385,31.0,4643912.0
473.0,329165.192749,380424.429644,34.0,1686.84653307,31.0,3964281.0
474.0,331405.981627,381224.71339,34.0,1563.29215098,31.0,4231029.0
475.0,324935.93863,382131.594285,34.0,3444.8859886,31.0,3253914.0
476.0,330791.413186,380324.449131,34.0,1439.06904614,31.0,4283706.0
477.0,328061.826389,382328.083326,34.0,1695.85246626,31.0,2468787.0
478.0,335072.462106,383375.595138,34.0,1611.31369949,31.0,3812016.0
479.0,332003.756326,384815.512839,34.0,1434.16062672,31.0,3095362.0
480.0,328167.457109,381639.244132,34.0,1550.00121082,31.0,2491613.0
481.0,330712.740647,377999.141525,34.0,1523.05982013,31.0,6134447.0
482.0,334843.434157,382247.87424,34.0,1395.51501498,30.0,2575508.0
483.0,333731.81767,386043.630735,34.0,2015.38490952,31.0,8071315.0
484.0,336106.37376,379541.291501,35.0,1576.56600973,32.0,6549120.0
485.0,325609.483444,378456.434013,35.0,2820.23082599,32.0,3690748.0
486.0,330963.495509,380205.470533,35.0,1406.24628398,32.0,4470901.0
487.0,335127.647752,381650.77644,35.0,1521.31053073,30.0,3080735.0
488.0,329458.337364,375897.645596,35.0,1315.41480822,32.0,2505116.0
489.0,331239.917959,383021.246077,35.0,1415.94409738,32.0,1943415.0
490.0,328361.899362,373291.643567,35.0,1404.24199957,32.0,1222957.0
491.0,327353.026334,369771.284111,35.0,2532.03144007,32.0,133673.0
492.0,328598.604297,377855.660289,35.0,1809.76701357,32.0,5105311.0
493.0,331478.645881,379733.799614,35.0,1524.80931779,32.0,6357260.0
494.0,333250.831617,386060.927245,35.0,1691.27177846,32.0,6955982.0
495.0,333375.510606,379566.591751,35.0,1523.2908356,32.0,7854667.0
496.0,334973.520973,378987.73453,35.0,1369.16206469,32.0,6639669.0
497.0,327603.22389,378393.232126,35.0,1673.26381454,32.0,3569314.0
498.0,334620.46186,385350.900536,35.0,1871.81610094,32.0,7328585.0
499.0,335197.87667,381842.762669,36.0,1554.2191201,30.0,2895741.0
500.0,329583.005895,381547.448246,36.0,1332.55168468,33.0,2398938.0
501.0,330267.146628,373118.008286,36.0,1285.47870147,31.0,403077.0
502.0,331025.421835,385034.010451,36.0,1255.51406749,30.0,1774992.0
503.0,326132.652901,382189.059764,36.0,2325.54167433,33.0,3042808.0
504.0,330177.913097,371999.0679,36.0,1802.091513,33.0,321203.0
505.0,337004.783852,378332.279729,36.0,2225.2910896,33.0,6937009.0
506.0,330007.031442,383207.93118,36.0,1433.51753886,33.0,1500484.0
507.0,326029.138412,377746.348084,36.0,2463.34178828,33.0,4438233.0
508.0,332674.358946,378680.077847,36.0,1371.14629231,33.0,7047099.0
509.0,334823.730297,385180.631569,36.0,1751.46424617,33.0,6204073.0
510.0,329566.480127,378788.175728,36.0,1567.82479395,33.0,4850886.0
511.0,326797.777091,379496.507356,36.0,2070.86060519,33.0,3910170.0
512.0,330042.935674,379146.245789,36.0,1530.47304989,33.0,5168907.0
513.0,331967.87762,384073.255169,36.0,1313.45241675,32.0,2578862.0
514.0,335644.164994,381274.754854,36.0,1664.0455905,31.0,3620842.0
515.0,334941.873996,381048.034949,36.0,1354.97602655,29.0,3160087.0
516.0,327745.159557,376750.538645,36.0,1495.56166772,33.0,2713716.0
517.0,327382.273687,378115.801011,36.0,1744.7385687,33.0,4121934.0
518.0,329777.952656,372217.496152,36.0,1591.05061669,33.0,335124.0
519.0,333312.284974,380790.260415,36.0,1324.08430149,33.0,4599573.0
520.0,328268.047736,379752.590591,36.0,1513.22377135,33.0,2673608.0
521.0,333092.250067,385708.353011,36.0,1430.57892477,33.0,5640624.0
522.0,332696.104939,382452.586102,36.0,1254.52693615,30.0,1579860.0
523.0,331985.60587,379018.666722,36.0,1566.27356405,33.0,7905936.0
524.0,328855.489426,376117.271484,37.0,1352.30678156,34.0,2946312.0
525.0,330655.918111,385261.460319,37.0,1353.79347571,31.0,1570486.0
526.0,330256.56675,370671.899079,37.0,2073.19698063,34.0,216887.0
527.0,326754.292228,381447.719759,37.0,1646.76524494,34.0,2422996.0
528.0,326438.525097,374487.648424,37.0,1976.12728722,34.0,4323297.0
529.0,324995.848785,382407.096012,37.0,3263.23395825,34.0,3205505.0
530.0,329685.595778,372376.770194,37.0,1425.98704225,33.0,304334.0
531.0,336175.954254,377551.029168,37.0,1954.71153045,34.0,6205977.0
532.0,326842.91381,375540.698376,37.0,1682.66060657,34.0,3714865.0
533.0,329963.080164,386414.921674,37.0,2143.62304144,30.0,1275635.0
534.0,329409.008247,376654.216519,37.0,1474.81921804,34.0,4375138.0
535.0,332512.53227,376583.253949,37.0,1437.05422545,31.0,4951661.0
536.0,328178.59027,375296.159307,37.0,1299.16563809,33.0,2562314.0
537.0,330580.972282,380858.112118,37.0,1350.55850118,34.0,3346852.0
538.0,335092.716924,384106.099149,37.0,1624.13330061,31.0,4161905.0
539.0,330060.483469,385286.523532,37.0,1568.03155732,32.0,1319579.0
540.0,332527.624692,375953.814152,38.0,1698.18860038,31.0,4223352.0
541.0,331432.443163,380102.037323,38.0,1325.81987048,35.0,4940411.0
542.0,324122.84451,382761.139619,38.0,4018.57417521,35.0,3182503.0
543.0,329687.259888,371997.469035,38.0,1577.80024648,35.0,322463.0
544.0,330784.701895,382666.166767,38.0,1326.96979111,35.0,1730104.0
545.0,330562.327074,373752.549711,38.0,1282.93145414,29.0,777297.0
546.0,336701.58863,378976.921319,38.0,1824.7417201,35.0,7028637.0
547.0,334563.569792,380096.414444,38.0,1287.99120334,30.0,4403590.0
548.0,332981.590481,380873.279431,38.0,1326.32397055,34.0,4614663.0
549.0,332542.509983,378400.700167,38.0,1405.98919314,34.0,7693943.0
550.0,331111.330332,381724.231577,38.0,1329.99464419,35.0,2605245.0
551.0,333742.329036,378004.407372,38.0,1366.59640527,30.0,6360297.0
552.0,328451.101859,375182.246076,38.0,1261.3802582,32.0,2043721.0
553.0,331143.305744,382860.413284,39.0,1339.90672115,35.0,1870816.0
554.0,329672.125096,377886.467159,39.0,1322.21885855,34.0,4186088.0
555.0,331867.021226,376332.427654,39.0,1299.93288363,32.0,3975556.0
556.0,333497.266063,384464.852689,39.0,1336.01163778,34.0,4462107.0
557.0,326788.574975,376485.758033,39.0,1734.79631981,36.0,3924827.0
558.0,334197.1965,378260.663797,39.0,1288.23538796,27.0,5097427.0
559.0,328650.961,381151.528755,39.0,1374.19204745,36.0,2690121.0
560.0,337100.952792,379999.109597,39.0,2367.81908946,36.0,6961873.0
561.0,330231.678123,370035.869324,39.0,2228.30931772,36.0,155826.0
562.0,332120.459094,379866.849923,39.0,1372.67709307,35.0,5968324.0
563.0,328547.662123,380931.542956,39.0,1361.10736108,35.0,2569753.0
564.0,331953.148775,385369.812992,39.0,1344.08844415,34.0,2846832.0
565.0,328530.491426,368917.856739,39.0,1993.85342041,32.0,92802.0
566.0,325960.29096,381708.224383,39.0,2181.200763,36.0,3170638.0
567.0,333481.782083,385257.529418,39.0,1467.35854666,36.0,6983349.0
568.0,328756.762534,371464.821904,39.0,1696.50797042,36.0,280621.0
569.0,336203.497582,378252.698639,39.0,1563.83212582,36.0,6463067.0
570.0,332319.586659,377050.643084,39.0,1319.56943376,31.0,5303960.0
571.0,331894.542356,377051.064646,39.0,1295.85728209,32.0,5147646.0
572.0,327278.306214,380097.683556,39.0,1683.20353555,36.0,2725451.0
573.0,328417.010528,379272.22768,40.0,1416.89588199,37.0,2587349.0
574.0,330731.915461,381178.505776,40.0,1304.38748591,34.0,2822365.0
575.0,329506.698004,375436.008309,40.0,1238.32331025,32.0,1761259.0
576.0,329769.594938,381177.010085,40.0,1378.91188939,36.0,3162853.0
577.0,331551.160293,380393.642849,40.0,1401.3981439,36.0,5476295.0
578.0,332474.344413,376257.18115,40.0,1518.78925207,31.0,4386970.0
