200,331583.943083467,379123.27633646,14.0,2467.891691837925,11.0
201,330803.183052471,376925.173612124,14.0,1828.9254979440684,11.0
202,335175.320225238,381767.567760812,15.0,1861.9804859041737,12.0
203,330856.482177064,380198.00704632,15.0,2502.3719978450654,12.0
204,327662.091632536,375257.285678374,15.0,2069.6049961998365,12.0
205,334575.853590831,381935.814205272,15.0,1777.2743711368885,12.0
206,331486.673152194,382785.9216487,15.0,2293.816378951564,12.0
207,331242.069763866,381847.009522134,15.0,2294.757362923675,12.0
208,334830.199383219,378763.908901263,15.0,2657.530059520411,12.0
209,330442.712215295,386255.357062986,15.0,3470.4960575954874,12.0
210,331652.19244784,386104.3251518,15.0,2985.446522090722,12.0
211,332744.358809778,383384.928541262,15.0,2217.550684958025,12.0
212,333077.870497532,381802.903346322,15.0,2075.037806328102,12.0
213,329144.532994159,382166.842565972,16.0,2422.577022625234,13.0
214,333488.265867324,377701.162085989,16.0,2791.058470968257,13.0
215,329297.86122469,370178.260445515,16.0,3546.1139973806817,13.0
216,336475.29144878,377551.170114608,16.0,4209.706701745975,13.0
217,330744.740323925,380564.746843376,16.0,2250.4818435063958,13.0
218,329705.121902651,374274.11541728,16.0,1869.995508416929,13.0
219,331791.784674681,377098.387871316,16.0,1871.8232995462167,13.0
220,327905.842331565,379812.281692177,16.0,2552.3553681435706,13.0
221,331566.549034353,380668.428200737,16.0,2229.0353862327984,13.0
222,332672.343914109,384100.471617203,16.0,2248.5857782721514,13.0
223,327794.172108475,373264.914501308,16.0,2258.4255905740333,13.0
224,330244.491262497,373616.139855174,16.0,2027.7994655609382,13.0
225,333509.793427221,377159.65544267,16.0,2847.4123868026545,13.0
226,336274.144265001,379471.737714939,16.0,2992.634986794196,13.0
227,326225.536491217,382005.453199331,17.0,3703.0058461706417,14.0
228,328129.995303489,375507.203344915,17.0,1923.4355774190078,14.0
229,334787.933717141,378880.776826758,17.0,2282.6122340104175,14.0
230,332634.779182496,386074.026308123,17.0,2527.4099567823077,14.0
231,332533.866580354,377333.069010809,17.0,2248.1507129446486,14.0
232,328017.591361988,380591.900836143,17.0,2580.7646860304044,14.0
233,332049.577433682,377096.712012754,17.0,1872.5495879698744,14.0
234,332266.468227694,384659.966271791,17.0,2083.188130832885,14.0
235,327425.286457507,382277.838687288,17.0,2964.350283825606,14.0
236,328975.501347549,379825.093663889,17.0,2174.014218982592,14.0
237,332451.845026671,375945.273095719,17.0,2233.4111824984466,14.0
238,331040.310651119,372786.971448576,17.0,2524.7305910292885,14.0
239,330858.458867903,375025.582115431,17.0,1900.3955562145234,14.0
240,326321.274328907,382606.089641526,17.0,3955.3201486720236,14.0
241,334238.383006688,385430.086123483,17.0,2672.6353799162744,14.0
242,328435.655152165,375535.671940118,17.0,1786.111461218252,14.0
243,329261.560609767,383748.136377474,17.0,2507.819763978761,14.0
244,333322.826507794,386941.956763238,17.0,3422.6519968912253,14.0
245,328247.227592407,381379.05758735,18.0,2157.6303413852447,15.0
246,331667.183337367,385833.815662607,18.0,2003.70391145347,15.0
247,331847.884888466,384943.557456957,18.0,1922.3237104619814,15.0
248,334044.88391162,385566.264702614,18.0,2442.6658785366612,15.0
249,334141.951433945,381468.09383301,18.0,1872.1740957541258,15.0
250,332116.54447126,376070.706894944,18.0,1906.3581528233246,15.0
251,331250.161684846,382835.435073531,18.0,2088.4906230241554,15.0
252,334990.542496635,380293.996361837,18.0,1814.9830467380862,15.0
253,333006.506229009,382846.343583791,18.0,1870.1306697947887,15.0
254,335661.261327166,382250.434603065,18.0,2097.6424995916295,15.0
255,333221.411917317,383813.455846056,18.0,2017.52083828549,15.0
256,329903.819949383,381754.622596183,18.0,1889.1802448077071,15.0
257,334918.426411792,378772.638920974,18.0,2290.563066220865,15.0
258,331683.705674488,382790.597764552,18.0,2033.5682009057743,15.0
259,327975.835242323,368833.331940146,18.0,4840.144068124412,15.0
260,333571.107385832,385566.656116302,18.0,2393.4386929063908,15.0
261,329059.833303509,382736.728122841,19.0,2356.640650874806,16.0
262,329723.891185467,369473.470533532,19.0,3946.5838298992994,16.0
263,335103.045988536,380757.389262541,19.0,1666.1979108308417,16.0
264,327578.723217695,375882.465249696,19.0,2168.4692307761247,16.0
265,327880.918338442,369522.578087101,19.0,4154.567613282194,16.0
266,329916.944326701,371469.94909184,19.0,2331.5686931283617,16.0
267,329642.208755935,369362.167916108,19.0,4081.7781402874307,16.0
